month,station,prog_type,name,label,party,time
2018-04-01,France 5,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,11.266666666666667
2018-04-01,M6,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,6.766666666666667
2018-04-01,C8,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.683333333333333
2018-04-01,TMC,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.25
2018-04-01,TMC,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,6.066666666666666
2018-04-01,TMC,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,4.466666666666667
2018-04-01,Numéro 23,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,4.733333333333333
2018-04-01,RMC Découverte,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,10.716666666666667
2018-04-01,RMC Découverte,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,11.35
2018-06-01,TF1,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.3666666666666667
2018-06-01,TF1,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.0833333333333335
2018-06-01,TF1,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,19
2018-06-01,France 2,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,9.2
2018-06-01,France 2,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.7
2018-06-01,France 2,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.4
2018-06-01,France 2,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.45
2018-06-01,France 3,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.683333333333333
2018-06-01,France 3,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.45
2018-06-01,Canal +,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,4.766666666666667
2018-06-01,Canal +,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,9.166666666666666
2018-06-01,France 5,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,20.966666666666665
2018-06-01,France 5,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,28.716666666666665
2018-06-01,France 5,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,6.316666666666666
2018-06-01,M6,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,4.8
2018-06-01,C8,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.3
2018-06-01,C8,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.25
2018-06-01,TMC,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,11.966666666666667
2018-06-01,Numéro 23,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.45
2018-06-01,Numéro 23,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.3333333333333333
2018-06-01,RMC Découverte,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,6.65
2018-06-01,RMC Découverte,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7.216666666666667
2018-09-01,TF1,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.3166666666666667
2018-09-01,France 2,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,5.85
2018-09-01,France 2,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.5666666666666667
2018-09-01,France 3,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,9.066666666666666
2018-09-01,Canal +,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.9166666666666665
2018-09-01,Canal +,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.85
2018-09-01,France 5,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,11.466666666666667
2018-09-01,France 5,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.1166666666666667
2018-09-01,France 5,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,8.933333333333334
2018-09-01,France 5,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,5.233333333333333
2018-09-01,M6,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,5.9
2018-09-01,TMC,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,21.616666666666667
2018-09-01,RMC Story,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.466666666666667
2018-09-01,RMC Découverte,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.4666666666666666
2018-11-01,TF1,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,38.81666666666667
2018-11-01,TF1,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,19.05
2018-11-01,France 2,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,16.633333333333333
2018-11-01,France 2,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.8833333333333333
2018-11-01,France 2,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,25.566666666666666
2018-11-01,France 2,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.45
2018-11-01,France 3,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,14.216666666666667
2018-11-01,France 3,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.8333333333333333
2018-11-01,France 3,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,4.116666666666666
2018-11-01,Canal +,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,11.433333333333334
2018-11-01,France 5,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,50.46666666666667
2018-11-01,France 5,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,9.85
2018-11-01,France 5,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,28.166666666666668
2018-11-01,France 5,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,4.55
2018-11-01,M6,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7.933333333333334
2018-11-01,M6,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.1166666666666667
2018-11-01,C8,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.8666666666666667
2018-11-01,C8,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.1
2018-11-01,C8,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.966666666666667
2018-11-01,TMC,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,29.8
2018-11-01,RMC Story,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.966666666666667
2018-11-01,RMC Story,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7.95
2018-11-01,RMC Découverte,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.816666666666667
2018-11-01,RMC Découverte,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1
2018-01-01,TF1,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.816666666666667
2018-01-01,France 2,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,6.6
2018-01-01,France 2,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,5.066666666666666
2018-01-01,France 2,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.3333333333333335
2018-01-01,France 2,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.35
2018-01-01,France 3,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,8.15
2018-01-01,Canal +,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.0166666666666666
2018-01-01,Canal +,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1
2018-01-01,Canal +,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,6.916666666666667
2018-01-01,Canal +,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.6166666666666667
2018-01-01,France 5,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,32.21666666666667
2018-01-01,France 5,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,14.733333333333333
2018-01-01,France 5,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,8.466666666666667
2018-01-01,M6,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,4.283333333333333
2018-01-01,C8,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.216666666666667
2018-01-01,TMC,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,9.7
2018-01-01,TMC,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.4166666666666665
2018-01-01,Numéro 23,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.783333333333333
2018-01-01,RMC Découverte,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,5.016666666666667
2018-01-01,RMC Découverte,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,14.5
2018-03-01,TF1,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,24.533333333333335
2018-03-01,TF1,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.1666666666666667
2018-03-01,France 2,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,6.466666666666667
2018-03-01,France 2,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.8333333333333335
2018-03-01,France 2,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,21.9
2018-03-01,France 2,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.65
2018-03-01,France 2,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.35
2018-03-01,France 3,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,6.333333333333333
2018-03-01,France 3,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.2333333333333334
2018-03-01,Canal +,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.6833333333333333
2018-03-01,Canal +,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,6.183333333333334
2018-03-01,Canal +,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.316666666666667
2018-03-01,Canal +,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.5833333333333335
2018-03-01,France 5,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,12.8
2018-03-01,France 5,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.05
2018-03-01,France 5,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,18.766666666666666
2018-03-01,France 5,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.7666666666666666
2018-03-01,M6,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,24.45
2018-03-01,M6,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.0833333333333333
2018-03-01,C8,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.6333333333333333
2018-03-01,C8,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.4166666666666667
2018-03-01,C8,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.0833333333333333
2018-03-01,TMC,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,9.433333333333334
2018-03-01,TMC,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.45
2018-03-01,Numéro 23,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,4.233333333333333
2018-03-01,RMC Découverte,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.85
2018-03-01,RMC Découverte,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,8.016666666666667
2018-05-01,TF1,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.4166666666666665
2018-05-01,France 2,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,13.216666666666667
2018-05-01,France 2,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.066666666666667
2018-05-01,France 2,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.25
2018-05-01,France 2,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.6166666666666667
2018-05-01,France 2,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.283333333333333
2018-05-01,France 3,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7.833333333333333
2018-05-01,France 3,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.2666666666666666
2018-05-01,France 3,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,71.03333333333333
2018-05-01,Canal +,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.95
2018-05-01,Canal +,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,8.166666666666666
2018-05-01,Canal +,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,5.666666666666667
2018-05-01,France 5,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,11.333333333333334
2018-05-01,France 5,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,9.683333333333334
2018-05-01,France 5,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,31.266666666666666
2018-05-01,M6,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.9166666666666665
2018-05-01,C8,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.1333333333333333
2018-05-01,TMC,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,19.183333333333334
2018-05-01,RMC Découverte,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.5666666666666667
2018-05-01,RMC Découverte,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7.783333333333333
2018-07-01,TF1,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,7.433333333333334
2018-07-01,TF1,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.433333333333333
2018-07-01,France 2,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,11.633333333333333
2018-07-01,France 2,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,4.316666666666666
2018-07-01,France 2,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,27.766666666666666
2018-07-01,France 2,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.0833333333333335
2018-07-01,France 3,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7.15
2018-07-01,France 5,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,48.05
2018-07-01,France 5,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.5166666666666666
2018-07-01,France 5,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.1666666666666667
2018-07-01,M6,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.933333333333333
2018-07-01,M6,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.8166666666666667
2018-07-01,TMC,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,4.533333333333333
2018-07-01,RMC Story,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,4.2
2018-07-01,RMC Découverte,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,4.966666666666667
2018-08-01,TF1,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.4833333333333334
2018-08-01,France 2,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.4833333333333334
2018-08-01,France 2,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.716666666666667
2018-08-01,France 3,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,4.616666666666666
2018-08-01,France 3,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.0333333333333334
2018-08-01,France 5,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,8.15
2018-08-01,France 5,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.9
2018-10-01,TF1,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,14.85
2018-10-01,TF1,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.2
2018-10-01,France 2,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,11.683333333333334
2018-10-01,France 2,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,8.883333333333333
2018-10-01,France 2,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,18.116666666666667
2018-10-01,France 3,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7.9
2018-10-01,France 3,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.15
2018-10-01,France 3,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.65
2018-10-01,Canal +,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,7.483333333333333
2018-10-01,Canal +,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.566666666666667
2018-10-01,France 5,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,10.483333333333333
2018-10-01,France 5,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.5666666666666667
2018-10-01,France 5,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,16.966666666666665
2018-10-01,France 5,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.7
2018-10-01,M6,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,15.766666666666667
2018-10-01,TMC,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,15.8
2018-10-01,RMC Story,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,5.716666666666667
2018-10-01,RMC Découverte,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.05
2018-12-01,TF1,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,25.433333333333334
2018-12-01,TF1,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,6.333333333333333
2018-12-01,France 2,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,23.616666666666667
2018-12-01,France 2,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,11.216666666666667
2018-12-01,France 3,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,15.466666666666667
2018-12-01,France 3,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,5.416666666666667
2018-12-01,France 3,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.6166666666666667
2018-12-01,Canal +,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,5.233333333333333
2018-12-01,France 5,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,11.55
2018-12-01,France 5,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,5.55
2018-12-01,France 5,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,22.05
2018-12-01,France 5,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.7666666666666666
2018-12-01,M6,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,28.5
2018-12-01,M6,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.0833333333333335
2018-12-01,C8,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.6333333333333333
2018-12-01,TMC,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7.35
2018-12-01,RMC Story,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.8
2018-12-01,RMC Découverte,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2
2018-02-01,BFM TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,290.68333333333334
2018-02-01,BFM TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,48.31666666666667
2018-02-01,BFM TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,34.85
2018-02-01,BFM TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.9833333333333334
2018-02-01,C NEWS,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,141.98333333333332
2018-02-01,C NEWS,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,48.75
2018-02-01,C NEWS,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,91.18333333333334
2018-02-01,C NEWS,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,9.466666666666667
2018-02-01,LCI,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,89.21666666666667
2018-02-01,LCI,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,27.783333333333335
2018-02-01,LCI,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,142.18333333333334
2018-02-01,LCI,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,75
2018-02-01,France Info TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,86.8
2018-02-01,France Info TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,50.75
2018-02-01,France Info TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,42.05
2018-02-01,France Info TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,15.15
2018-02-01,France Info TV,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,8.316666666666666
2018-02-01,France Info TV,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,5.933333333333334
2018-04-01,BFM TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,689.5333333333333
2018-04-01,BFM TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,155.51666666666668
2018-04-01,BFM TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,50.483333333333334
2018-04-01,C NEWS,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,196.75
2018-04-01,C NEWS,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,88.98333333333333
2018-04-01,C NEWS,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,78.5
2018-04-01,LCI,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,316.81666666666666
2018-04-01,LCI,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,585.0666666666667
2018-04-01,France Info TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,470.1333333333333
2018-04-01,France Info TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,13.416666666666666
2018-04-01,France Info TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,9.716666666666667
2018-04-01,France Info TV,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,38.88333333333333
2018-04-01,France Info TV,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,12.366666666666667
2018-01-01,BFM TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,557.1666666666666
2018-01-01,BFM TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,99.38333333333334
2018-01-01,BFM TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,6.7
2018-01-01,C NEWS,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,258.35
2018-01-01,C NEWS,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,175.6
2018-01-01,C NEWS,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,77.51666666666667
2018-01-01,LCI,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,126.4
2018-01-01,LCI,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,633.2666666666667
2018-01-01,France Info TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,465.8666666666667
2018-01-01,France Info TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,53.1
2018-01-01,France Info TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,30.766666666666666
