month,station,prog_type,name,label,party,time
2021-04-01,France Info TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,12.3
2021-04-01,France Info TV,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.1
2021-06-01,BFM TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,249.56666666666666
2021-06-01,BFM TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,46.93333333333333
2021-06-01,BFM TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,68.48333333333333
2021-06-01,C NEWS,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,71.28333333333333
2021-06-01,C NEWS,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,4.6
2021-06-01,C NEWS,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,249.03333333333333
2021-06-01,C NEWS,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,8.666666666666666
2021-06-01,LCI,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,46.083333333333336
2021-06-01,LCI,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,18.316666666666666
2021-06-01,LCI,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,210.48333333333332
2021-06-01,LCI,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,152.41666666666666
2021-06-01,France Info TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,275.5833333333333
2021-06-01,France Info TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,18.983333333333334
2021-03-01,BFM TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,155.58333333333334
2021-03-01,BFM TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,31.116666666666667
2021-03-01,BFM TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,21.816666666666666
2021-03-01,C NEWS,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,19.216666666666665
2021-03-01,C NEWS,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,253.35
2021-03-01,C NEWS,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,24.55
2021-03-01,LCI,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,12.7
2021-03-01,LCI,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,5.716666666666667
2021-03-01,LCI,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,100.6
2021-03-01,LCI,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,73.68333333333334
2021-03-01,France Info TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,126.4
2021-03-01,France Info TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,9.733333333333333
2021-05-01,BFM TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,98.95
2021-05-01,BFM TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,71.66666666666667
2021-05-01,BFM TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,38.36666666666667
2021-05-01,BFM TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.5
2021-05-01,C NEWS,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,45.18333333333333
2021-05-01,C NEWS,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,19.633333333333333
2021-05-01,C NEWS,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,108.21666666666667
2021-05-01,C NEWS,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.716666666666667
2021-05-01,LCI,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,9.35
2021-05-01,LCI,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,7.85
2021-05-01,LCI,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,145.3
2021-05-01,LCI,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,114.63333333333334
2021-05-01,France Info TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,234.11666666666667
2021-05-01,France Info TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,19.9
2021-07-01,BFM TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,84.96666666666667
2021-07-01,BFM TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,77.93333333333334
2021-07-01,C NEWS,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,19.266666666666666
2021-07-01,C NEWS,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,8.166666666666666
2021-07-01,LCI,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,9.25
2021-07-01,LCI,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7.883333333333334
2021-07-01,France Info TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,146.13333333333333
2021-07-01,BFM TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,5.45
2021-07-01,BFM TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.566666666666667
2021-07-01,BFM TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,35.6
2021-07-01,BFM TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,32.5
2021-07-01,LCI,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,62.06666666666667
2021-07-01,LCI,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,33.5
2021-07-01,France Info TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.9833333333333334
2021-07-01,France Info TV,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.216666666666667
2021-08-01,BFM TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,125.33333333333333
2021-08-01,BFM TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,96.23333333333333
2021-08-01,C NEWS,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,61.166666666666664
2021-08-01,C NEWS,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,34.2
2021-08-01,LCI,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,44.016666666666666
2021-08-01,LCI,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,8.95
2021-08-01,France Info TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,170.58333333333334
2021-08-01,BFM TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,38.35
2021-08-01,BFM TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,5.65
2021-08-01,C NEWS,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,130.95
2021-08-01,C NEWS,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,73.08333333333333
2021-08-01,LCI,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,127.4
2021-08-01,LCI,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,85.46666666666667
2021-08-01,France Info TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.8
2021-09-01,BFM TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,207.7
2021-09-01,BFM TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,19.816666666666666
2021-09-01,C NEWS,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,433.95
2021-09-01,C NEWS,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,5
2021-09-01,LCI,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,14.7
2021-09-01,LCI,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.2333333333333334
2021-09-01,France Info TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,265.65
2021-09-01,BFM TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,122.93333333333334
2021-09-01,C NEWS,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,741.9833333333333
2021-09-01,C NEWS,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,17.6
2021-09-01,LCI,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,357.98333333333335
2021-09-01,LCI,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,168.61666666666667
2021-09-01,France Info TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,19.933333333333334
2021-10-01,BFM TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,183.15
2021-10-01,BFM TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,62.416666666666664
2021-10-01,C NEWS,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,252.23333333333332
2021-10-01,C NEWS,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,29.266666666666666
2021-10-01,LCI,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.683333333333333
2021-10-01,LCI,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.3666666666666667
2021-10-01,France Info TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,153.65
2021-10-01,France Info TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,68.78333333333333
2021-10-01,BFM TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,28.233333333333334
2021-10-01,BFM TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,13.566666666666666
2021-10-01,C NEWS,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,92.78333333333333
2021-10-01,C NEWS,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,23.566666666666666
2021-10-01,LCI,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,288.43333333333334
2021-10-01,LCI,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,67.76666666666667
2021-10-01,France Info TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,8.616666666666667
2021-10-01,France Info TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,8.55
2021-11-01,BFM TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,105.91666666666667
2021-11-01,BFM TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,90.73333333333333
2021-11-01,C NEWS,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,101.2
2021-11-01,C NEWS,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,21.5
2021-11-01,LCI,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,64.26666666666667
2021-11-01,LCI,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,43.65
2021-11-01,France Info TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,151.28333333333333
2021-11-01,France Info TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,103.61666666666666
2021-11-01,BFM TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7.516666666666667
2021-11-01,BFM TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.783333333333333
2021-11-01,C NEWS,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,430.21666666666664
2021-11-01,C NEWS,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,72.91666666666667
2021-11-01,LCI,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,186.45
2021-11-01,LCI,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,69.21666666666667
2021-11-01,France Info TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,8.433333333333334
2021-11-01,France Info TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,8.15
2021-12-01,BFM TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,148.83333333333334
2021-12-01,BFM TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,105.91666666666667
2021-12-01,C NEWS,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,80.45
2021-12-01,C NEWS,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,30.116666666666667
2021-12-01,LCI,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,502.6333333333333
2021-12-01,LCI,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,151.66666666666666
2021-12-01,France Info TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,199.7
2021-12-01,France Info TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,71.3
2021-12-01,BFM TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,34.666666666666664
2021-12-01,BFM TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,9.133333333333333
2021-12-01,C NEWS,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,130.95
2021-12-01,C NEWS,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,124.83333333333333
2021-12-01,LCI,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,173.53333333333333
2021-12-01,LCI,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,106.05
2021-12-01,France Info TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,9.25
2021-12-01,France Info TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7.166666666666667
2021-07-01,TF1,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,19.733333333333334
2021-07-01,TF1,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,8.65
2021-07-01,France 2,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,37.61666666666667
2021-07-01,France 2,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.6666666666666667
2021-07-01,M6,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,14.633333333333333
2021-07-01,M6,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,14
2021-07-01,C8,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.6166666666666667
2021-07-01,RMC Story,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.283333333333333
2021-07-01,RMC Découverte,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.3833333333333333
2021-07-01,TF1,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.4
2021-07-01,France 5,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,4.766666666666667
2021-07-01,France 5,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3
2021-07-01,TMC,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.6
2021-07-01,RMC Story,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.85
2021-08-01,TF1,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,18.783333333333335
2021-08-01,France 2,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,16.25
2021-08-01,France 2,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.0833333333333335
2021-08-01,France 3,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.65
2021-08-01,M6,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,15.116666666666667
2021-08-01,RMC Story,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.066666666666667
2021-08-01,France 5,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,4.066666666666666
2021-08-01,France 5,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.7333333333333334
2021-08-01,RMC Story,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.2166666666666666
2021-08-01,France 3,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.1333333333333333
2021-09-01,TF1,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,14
2021-09-01,France 2,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,4.333333333333333
2021-09-01,France 2,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.283333333333333
2021-09-01,France 3,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.1
2021-09-01,France 3,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.6666666666666667
2021-09-01,M6,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.9
2021-09-01,C8,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.0166666666666666
2021-09-01,RMC Story,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,8.15
2021-09-01,France 2,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,12.783333333333333
2021-09-01,France 5,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,6.35
2021-09-01,France 5,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.0166666666666666
2021-09-01,TMC,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,74.95
2021-09-01,RMC Story,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7.483333333333333
2021-09-01,TF1,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.816666666666667
2021-09-01,France 5,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,13.533333333333333
2021-09-01,France 5,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.4666666666666666
2021-09-01,C8,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1
2021-09-01,TMC,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.8
2021-10-01,France 2,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.8666666666666667
2021-10-01,France 2,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.6666666666666667
2021-10-01,France 3,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.6833333333333333
2021-10-01,M6,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.3
2021-10-01,C8,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.0833333333333333
2021-10-01,RMC Story,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1
2021-10-01,France 2,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,10.466666666666667
2021-10-01,France 5,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,4.433333333333334
2021-10-01,France 5,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.966666666666667
2021-10-01,TMC,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,14.066666666666666
2021-10-01,RMC Story,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,4.083333333333333
2021-10-01,TF1,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.8
2021-10-01,France 5,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,4.533333333333333
2021-10-01,France 5,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.6666666666666665
2021-11-01,TF1,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,36.46666666666667
2021-11-01,TF1,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,21.866666666666667
2021-11-01,France 2,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,24.116666666666667
2021-11-01,France 2,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,12.25
2021-11-01,France 3,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.0833333333333335
2021-11-01,France 3,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.1166666666666667
2021-11-01,M6,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,22.366666666666667
2021-11-01,M6,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,8.583333333333334
2021-11-01,C8,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.5666666666666667
2021-11-01,RMC Découverte,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.4
2021-11-01,RMC Découverte,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.15
2021-11-01,RMC Story,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.5166666666666666
2021-11-01,France 2,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,28.366666666666667
2021-11-01,France 5,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,5.5
2021-11-01,France 5,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,4
2021-11-01,TMC,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,46.516666666666666
2021-11-01,RMC Story,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,5.65
2021-11-01,France 5,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,10.5
2021-11-01,France 5,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,5.366666666666666
2021-12-01,TF1,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,99.73333333333333
2021-12-01,TF1,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,19.116666666666667
2021-12-01,France 2,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,115.05
2021-12-01,France 2,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,19.316666666666666
2021-12-01,France 3,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,9.283333333333333
2021-12-01,France 3,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,6.95
2021-12-01,M6,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,9
2021-12-01,M6,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,8.483333333333333
2021-12-01,RMC Découverte,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.75
2021-12-01,RMC Découverte,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.0666666666666667
2021-12-01,RMC Story,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.6333333333333333
2021-12-01,France 5,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,9.016666666666667
2021-12-01,France 5,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.75
2021-12-01,TMC,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,16.966666666666665
2021-12-01,RMC Story,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,4.333333333333333
2021-12-01,France 5,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,17.266666666666666
2021-12-01,France 5,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,8.566666666666666
2021-12-01,C8,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.4833333333333334
2021-07-01,France Info,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,205
2021-07-01,France Info,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,7.233333333333333
2021-07-01,France Inter,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,34.31666666666667
2021-07-01,France Inter,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.5666666666666667
2021-07-01,Europe 1,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,31.083333333333332
